topic,sub_topic,dataset_id,topic_confidence
2,"['completed', 'johnson-space-center']",12736,0.6087494
3,"['active', 'johnson-space-center']",12737,0.60495645
2,"['completed', 'goddard-space-fligh...']",12738,0.6100954
2,"['completed', 'marshall-space-flig...']",12739,0.49249682
4,"['completed', 'kennedy-space-center']",12740,0.3770464
4,"['completed', 'glenn-research-center']",12741,0.39392176
4,"['completed', 'glenn-research-center']",12742,0.75217855
4,"['completed', 'glenn-research-center']",12743,0.8248939
7,"['contour-mission', 'unknown']",12744,0.37901533
3,"['ames-research-center', 'completed']",12745,0.7810967
2,"['near-earth-asteroid...', 'solar-system']",12746,0.60961765
1,"['completed', 'goddard-space-fligh...']",12747,0.29149026
6,"['active', 'goddard-space-fligh...']",12748,0.562134
0,"['asteroid', 'neptune', 'satellite', 'support-archives']",12749,0.70825124
0,"['mars', 'mars-exploration-rover']",12750,0.76366436
4,"['completed', 'glenn-research-center']",12751,0.9203987
4,"['armstrong-flight-re...', 'completed']",12752,0.39632085
4,"['ames-research-center', 'completed']",12753,0.4894935
0,"['mars', 'maven']",12754,0.5570237
3,"['ames-research-center', 'completed']",12755,0.7083118
5,"['budget', 'finance', 'financial', 'performance', 'plan', 'strategic']",12756,0.8906179
0,"['halley', 'vega-1']",12757,0.78083104
0,"['acd', 'balloon', 'bursts', 'cgro', 'compton', 'egret', 'energy', 'fermi', 'gamma', 'gamma-ray', 'glast', 'glast-ssc', 'gro', 'gssc', 'high-energy']",12758,0.7811389
6,"['67p-churyumov-geras...', 'calibration', 'international-roset...']",12759,0.78122866
4,"['completed', 'dryden-flight-resea...']",12760,0.46284822
6,"['9p-tempel-1-1867-g1', 'deep-impact']",12761,0.82497025
1,"['new-horizons', 'solar-wind']",12762,0.82496583
7,"['aerosols', 'clouds', 'earth-science', 'inversions', 'precipitable-water', 'radiation', 'satellite']",12763,0.7811329
3,"['completed', 'kennedy-space-center']",12764,0.48764592
2,"['completed', 'goddard-space-fligh...']",12765,0.47456378
3,"['completed', 'johnson-space-center']",12766,0.47455773
2,"['active', 'langley-research-ce...']",12767,0.46852332
0,"['active', 'william-marsh-rice-...']",12768,0.5207867
6,"['completed', 'goddard-space-fligh...']",12769,0.42498437
2,"['completed', 'marshall-space-flig...']",12770,0.52650064
7,"['completed', 'jet-propulsion-labo...']",12771,0.5213592
3,"['completed', 'johnson-space-center']",12772,0.6391958
4,"['completed', 'jet-propulsion-labo...']",12773,0.8627751
5,"['budget', 'finance', 'financial', 'performance', 'plan', 'strategic']",12774,0.9027721
7,"['completed', 'glenn-research-center']",12775,0.8249216
2,"['completed', 'goddard-space-fligh...']",12776,0.68752253
2,"['active', 'johnson-space-center']",12777,0.7320598
5,"['active', 'goddard-space-fligh...']",12778,0.46413267
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12779,0.8905952
4,"['completed', 'glenn-research-center']",12780,0.70826656
4,"['completed', 'marshall-space-flig...']",12781,0.5065564
4,['active'],12782,0.62715787
2,"['completed', 'glenn-research-center']",12783,0.4499199
4,"['ames-research-center', 'completed']",12784,0.5786199
7,"['completed', 'goddard-space-fligh...']",12785,0.46225765
2,"['completed', 'langley-research-ce...']",12786,0.5917727
5,"['active', 'marshall-space-flig...']",12787,0.7148407
7,"['completed', 'goddard-space-fligh...']",12788,0.52289605
3,"['armstrong-flight-re...', 'completed']",12789,0.41333917
3,"['active', 'langley-research-ce...']",12790,0.8540134
4,"['completed', 'kennedy-space-center']",12791,0.5083223
4,"['completed', 'dryden-flight-resea...']",12792,0.52509135
5,"['completed', 'marshall-space-flig...']",12793,0.8906007
5,"['active', 'ames-research-center']",12794,0.68840665
4,"['completed', 'glenn-research-center']",12795,0.6250129
4,"['completed', 'johnson-space-center']",12796,0.72357947
5,"['completed', 'goddard-space-fligh...']",12797,0.47893003
4,"['completed', 'glenn-research-center']",12798,0.8222716
4,"['completed', 'jet-propulsion-labo...']",12799,0.48571715
4,"['ames-research-center', 'completed']",12800,0.5134934
2,"['active', 'armstrong-flight-re...']",12801,0.70681864
4,"['ames', 'dashlink', 'nasa']",12802,0.52781034
2,"['mars', 'mars-global-surveyor']",12803,0.89048386
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12804,0.8905953
3,"['armstrong-flight-re...', 'completed']",12805,0.4014683
0,"['completed', 'stennis-space-center']",12806,0.5217395
0,"['completed', 'goddard-space-fligh...']",12807,0.62501734
2,"['completed', 'marshall-space-flig...']",12808,0.62487245
0,"['mars', 'mars-exploration-rover']",12809,0.7903691
7,"['completed', 'johnson-space-center']",12810,0.5086101
6,"['jupiter', 'voyager']",12811,0.85396254
1,"['dust', 'new-horizons']",12812,0.85414076
2,"['19p-borrelly-1-1904-y2', 'deep-space-1', 'support-archives']",12813,0.4251634
5,"['saturn', 'voyager']",12814,0.66264045
2,"['active', 'university-of-roche...']",12815,0.4817955
7,"['completed', 'nasa-headquarters']",12816,0.66473395
2,"['ames-research-center', 'completed']",12817,0.3358284
4,"['ames-research-center', 'completed']",12818,0.40735626
4,"['active', 'jet-propulsion-labo...']",12819,0.5044382
7,"['completed', 'kennedy-space-center']",12820,0.52456886
1,"['completed', 'goddard-space-fligh...']",12821,0.46165147
2,"['dione', 'enceladus', 'epimetheus', 'hyperion', 'iapetus', 'imagery', 'images', 'janus', 'mimas', 'moons', 'phoebe', 'rhea', 'saturn', 'tethys', 'titan', 'usgs', 'working-group-for-p...']",12822,0.6797005
5,"['active', 'jet-propulsion-labo...']",12823,0.54604465
7,"['ames-research-center', 'completed']",12824,0.51642597
3,"['ames-research-center', 'completed']",12825,0.5156796
2,"['completed', 'johnson-space-center']",12826,0.5437828
7,"['ames', 'dashlink', 'nasa']",12827,0.51051545
4,"['active', 'jet-propulsion-labo...']",12828,0.42817557
3,"['completed', 'johnson-space-center']",12829,0.8003098
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12830,0.85410815
5,"['active', 'glenn-research-center']",12831,0.34867376
4,"['completed', 'glenn-research-center']",12832,0.44064283
5,"['completed', 'marshall-space-flig...']",12833,0.68042123
2,"['completed', 'goddard-space-fligh...']",12834,0.85408413
3,"['completed', 'jet-propulsion-labo...']",12835,0.3696625
0,"['completed', 'marshall-space-flig...']",12836,0.4314456
6,['Error'],12837,0.52741003
4,"['completed', 'goddard-space-fligh...']",12838,0.912453
1,"['new-horizons', 'pluto', 'rho-leo', 'sun']",12839,0.49904102
3,"['completed', 'johnson-space-center']",12840,0.5438158
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12841,0.87496126
4,"['completed', 'langley-research-ce...']",12842,0.64433956
4,"['active', 'university-of-calif...']",12843,0.7229128
2,"['9p-tempel-1-1867-g1', 'calibration', 'deep-impact', 'sky', 'support-archives']",12844,0.50533175
0,"['asteroid', 'satellite', 'support-archives']",12845,0.7082424
7,"['completed', 'jet-propulsion-labo...']",12846,0.49543864
1,"['completed', 'goddard-space-fligh...']",12847,0.30279484
4,"['completed', 'glenn-research-center']",12848,0.57707536
0,"['completed', 'marshall-space-flig...']",12849,0.5494508
3,"['completed', 'johnson-space-center']",12850,0.61111444
4,"['completed', 'dryden-flight-resea...']",12851,0.46458003
3,"['ames-research-center', 'completed']",12852,0.7011954
2,"['geography', 'nen', 'space-science', 'wise']",12853,0.7083304
4,"['active', 'langley-research-ce...']",12854,0.61982876
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12855,0.6692974
6,"['67p-churyumov-geras...', 'international-roset...']",12856,0.482036
5,"['completed', 'jet-propulsion-labo...']",12857,0.91218615
5,"['ames-research-center', 'completed']",12858,0.60446256
5,"['completed', 'jet-propulsion-labo...']",12859,0.3940719
5,"['completed', 'glenn-research-center']",12860,0.9026233
3,"['completed', 'johnson-space-center']",12861,0.46011856
7,"['completed', 'jet-propulsion-labo...']",12862,0.42539287
4,"['illumina-hiseq-2500...', 'illumina-nextera-ki...', 'library-construction', 'nucleic-acid-extrac...', 'nucleic-acid-sequen...', 'nucleic-isolation-w...', 'sample-collection', 'sample-collection-w...', 'sequence-analysis-d...', 'spaceflight']",12863,0.6790433
2,"['16-cyg-b', '58-aql', 'calibration', 'dark', 'international-roset...', 'jupiter', 'unknown']",12864,0.8248567
1,"['ames-research-center', 'completed']",12865,0.6872283
2,"['completed', 'jet-propulsion-labo...']",12866,0.8248671
3,"['completed', 'glenn-research-center']",12867,0.40789327
6,"['completed', 'langley-research-ce...']",12868,0.42499113
1,"['comet-sl9-jupiter-c...', 'saturn', 'voyager']",12869,0.49682906
2,"['completed', 'goddard-space-fligh...']",12870,0.8748196
7,"['completed', 'goddard-space-fligh...']",12871,0.43023568
2,"['completed', 'glenn-research-center']",12872,0.58098656
2,"['completed', 'goddard-space-fligh...']",12873,0.82485175
7,"['active', 'jet-propulsion-labo...']",12874,0.38382378
0,"['acd', 'balloon', 'bursts', 'cgro', 'compton', 'egret', 'energy', 'fermi', 'gamma', 'gamma-ray', 'glast', 'glast-ssc', 'gro', 'gssc', 'high-energy']",12875,0.7811395
5,"['completed', 'goddard-space-fligh...']",12876,0.44491252
2,"['juno', 'jupiter', 'sky']",12877,0.48279482
5,"['completed', 'langley-research-ce...']",12878,0.3428964
5,"['active', 'langley-research-ce...']",12879,0.4728631
2,"['completed', 'goddard-space-fligh...']",12880,0.7339088
3,"['completed', 'marshall-space-flig...']",12881,0.5297895
6,"['cassini-huygens', 'saturn']",12882,0.88383335
4,"['completed', 'johnson-space-center']",12883,0.5715344
6,"['international-roset...', 'unknown']",12884,0.61888397
4,"['canceled', 'goddard-space-fligh...']",12885,0.708235
2,"['completed', 'goddard-space-fligh...']",12886,0.85399187
2,"['completed', 'kennedy-space-center']",12887,0.4246504
4,"['completed', 'glenn-research-center']",12888,0.36344925
2,"['mercury', 'messenger']",12889,0.85414946
5,"['completed', 'johnson-space-center']",12890,0.7493205
1,"['completed', 'goddard-space-fligh...']",12891,0.40528277
1,"['completed', 'kennedy-space-center']",12892,0.7081914
7,"['active', 'montana-state-unive...']",12893,0.264266
4,"['completed', 'johnson-space-center']",12894,0.4547088
2,"['active', 'goddard-space-fligh...']",12895,0.46087605
1,"['completed', 'marshall-space-flig...']",12896,0.5623054
6,"['asteroid', 'support-archives']",12897,0.8249648
2,"['active', 'langley-research-ce...']",12898,0.52006394
2,"['active', 'glenn-research-center']",12899,0.45219195
4,"['completed', 'nasa-headquarters']",12900,0.6702842
1,['Error'],12901,0.63843673
6,"['67p-churyumov-geras...', 'international-roset...']",12902,0.8249857
6,"['international-roset...', 'sun']",12903,0.8249846
5,"['completed', 'nasa-headquarters']",12904,0.56478536
0,"['ames-research-center', 'completed']",12905,0.35655546
2,"['10p-tempel-2-1873-n1', '133p-elst-pizarro-1...', '143p-kowal-mrkos-19...', '19p-borrelly-1-1904-y2', '2060-chiron', '22p-kopff-1-1906-q1', '28p-neujmin-1-1913-r2', '29p-schwassmann-wac...', '2p-encke-1-1818-w1', '31p-schwassmann-wac...', '4015-wilson-harrington', '46p-wirtanen-1-1948-a1', '48p-johnson-1949-q1', '49p-arend-rigaux-1-...', '6p-darrest-1-1851-m1', '9p-tempel-1-1867-g1', 'p-levy-1-1991-l3', 'support-archives']",12906,0.4042656
2,"['asteroid', 'support-archives']",12907,0.70820385
6,"['11066-sigurd', '1627-ivar', '1943-anteros', '1998-ky26', '2063-bacchus', '2100-ra-shalom', '2102-tantalus', '2212-hephaistos', '3103-eger', '3122-florence', '3199-nefertiti', '3200-phaethon', '3691-bede', '3752-camillo', '4341-poseidon', '4957-brucemurray', '5143-heracles', '5751-zao', '7341', '7474', '7480-norwan', '8034-akka', 'asteroid', 'asteroid-13651', 'asteroid-17511', 'asteroid-19356', 'asteroid-1994-cb', 'asteroid-1995-fx', 'asteroid-1997-gl3', 'asteroid-35107', 'asteroid-5587', 'asteroid-6053', 'asteroid-6322', 'asteroid-65679', 'asteroid-6569', 'asteroid-7025', 'asteroid-7482', 'asteroid-7822', 'asteroid-7888', 'asteroid-7889', 'asteroid-8201', 'asteroid-85490', 'asteroid-99907', 'support-archives']",12908,0.5412992
5,"['active', 'relativity-space']",12909,0.5477312
4,"['active', 'jet-propulsion-labo...']",12910,0.5083247
4,"['ames-research-center', 'completed']",12911,0.5423311
0,"['mars', 'mars-science-labora...']",12912,0.5602412
7,"['galileo', 'venus']",12913,0.2818798
3,"['completed', 'stennis-space-center']",12914,0.4122623
5,"['completed', 'glenn-research-center']",12915,0.50818783
2,"['16-cyg-b', '21-lutetia', 'calibration', 'deimos', 'international-roset...', 'jupiter', 'mars', 'phobos', 'vega']",12916,0.63565564
4,"['active', 'stanford-university']",12917,0.7403691
0,"['completed', 'langley-research-ce...']",12918,0.5315009
4,"['ames', 'dashlink', 'nasa']",12919,0.3645822
6,"['comet-sl9-jupiter-c...', 'saturn', 'voyager']",12920,0.45400697
2,"['active', 'marshall-space-flig...']",12921,0.8496738
2,"['16-cyg-b', 'calibration', 'dark', 'earth', 'international-roset...', 'jupiter', 'moon', 'vega']",12922,0.45230132
1,"['completed', 'nasa-headquarters']",12923,0.5658043
6,"['earth', 'epoxi']",12924,0.87498266
4,"['active', 'marshall-space-flig...']",12925,0.8786196
4,"['ames-research-center', 'completed']",12926,0.74331164
4,"['active', 'university-of-utah']",12927,0.66585815
4,['active'],12928,0.6246596
4,"['completed', 'kennedy-space-center']",12929,0.777731
4,"['completed', 'goddard-space-fligh...']",12930,0.36843723
3,"['completed', 'glenn-research-center']",12931,0.7508247
4,"['completed', 'langley-research-ce...']",12932,0.51381487
6,"['epoxi', 'mars']",12933,0.61401767
3,"['completed', 'johnson-space-center']",12934,0.6827337
2,"['completed', 'johnson-space-center']",12935,0.58778316
3,"['ames', 'dashlink', 'nasa']",12936,0.7555944
6,"['c-linear-2002-t7', 'calibration', 'international-roset...', 'unknown']",12937,0.7811947
3,"['completed', 'johnson-space-center']",12938,0.47756702
4,"['active', 'goddard-space-fligh...']",12939,0.49307644
0,"['mars', 'mars-exploration-rover']",12940,0.7295595
4,"['completed', 'goddard-space-fligh...']",12941,0.34924838
4,"['completed', 'langley-research-ce...']",12942,0.7810746
4,"['completed', 'glenn-research-center']",12943,0.874957
3,"['active', 'langley-research-ce...']",12944,0.4840921
4,"['completed', 'langley-research-ce...']",12945,0.48170745
4,"['completed', 'johnson-space-center']",12946,0.59926116
4,"['completed', 'kennedy-space-center']",12947,0.68551105
1,"['active', 'jet-propulsion-labo...']",12948,0.48639467
5,"['completed', 'goddard-space-fligh...']",12949,0.44392172
2,"['completed', 'goddard-space-fligh...']",12950,0.5232576
5,"['completed', 'johnson-space-center']",12951,0.44117075
5,"['completed', 'jet-propulsion-labo...']",12952,0.47330624
4,"['completed', 'stennis-space-center']",12953,0.44965366
3,"['completed', 'marshall-space-flig...']",12954,0.46964052
1,"['completed', 'glenn-research-center']",12955,0.68845433
1,"['completed', 'langley-research-ce...']",12956,0.5642988
6,"['active', 'ames-research-center']",12957,0.12501776
6,"['new-horizons', 'solar-wind']",12958,0.4563478
6,"['pioneer-venus', 'venus']",12959,0.82490456
6,"['cassini-huygens', 'solar-system']",12960,0.88383347
4,"['completed', 'langley-research-ce...']",12961,0.5289862
0,"['ames', 'dashlink', 'nasa']",12962,0.82496804
1,"['aerosol', 'atmospheric-science', 'climate', 'cloud', 'eos', 'radiation', 'satellite']",12963,0.8249177
2,['Error'],12964,0.51664877
4,"['completed', 'langley-research-ce...']",12965,0.5054665
7,"['active', 'goddard-space-fligh...']",12966,0.3823811
3,"['ames-research-center', 'completed']",12967,0.44328046
4,"['completed', 'glenn-research-center']",12968,0.4035925
2,"['completed', 'glenn-research-center']",12969,0.702142
1,"['c-hyakutake-1996-b2', 'near-earth-asteroid...', 'solar-system']",12970,0.72268623
5,"['completed', 'glenn-research-center']",12971,0.5349065
3,"['completed', 'goddard-space-fligh...']",12972,0.5283883
6,"['completed', 'marshall-space-flig...']",12973,0.78098696
7,"['galileo', 'gaspra']",12974,0.521911
3,"['completed', 'goddard-space-fligh...']",12975,0.4234814
6,['voyager'],12976,0.75494194
3,"['completed', 'langley-research-ce...']",12977,0.85406613
4,"['completed', 'jet-propulsion-labo...']",12978,0.3930949
3,"['completed', 'langley-research-ce...']",12979,0.7273541
0,"['ames-research-center', 'completed']",12980,0.85397345
5,['completed'],12981,0.45009866
4,"['ames-research-center', 'completed']",12982,0.6246377
5,"['completed', 'glenn-research-center']",12983,0.5809865
2,"['completed', 'marshall-space-flig...']",12984,0.47780713
4,"['completed', 'jet-propulsion-labo...']",12985,0.48335594
6,"['mars-global-surveyor', 'sun']",12986,0.53122616
5,"['ames-research-center', 'completed']",12987,0.48231006
4,"['completed', 'marshall-space-flig...']",12988,0.6343806
5,"['amalthea', 'callisto', 'europa', 'galileo', 'ganymede', 'io', 'io-plasma-torus', 'jupiter']",12989,0.26564956
4,"['completed', 'goddard-space-fligh...']",12990,0.8540218
4,"['active', 'stennis-space-center']",12991,0.5513849
