topic,sub_topic,dataset_id,topic_confidence,sub_topic_confidence
5,2,13026,0.7319566,0.98006356
7,0,13027,0.82485366,0.96822834
7,2,13028,0.44084248,0.9873808
6,0,13029,0.8249893,0.6294355
4,2,13030,0.8249138,0.98823166
0,0,13031,0.6247731,0.33333334
2,2,13032,0.63254184,0.97994244
6,2,13033,0.6401626,0.9917405
3,2,13034,0.35338256,0.9771797
0,0,13035,0.6002994,0.9227648
1,1,13036,0.6850191,0.9416232
6,2,13037,0.4481275,0.9411086
3,2,13038,0.7916489,0.9904153
2,0,13039,0.6379098,0.9085129
6,0,13040,0.82498467,0.8828234
3,2,13041,0.7076592,0.52851075
4,2,13042,0.8248411,0.99127483
7,2,13043,0.85408664,0.99183995
0,0,13044,0.781179,0.65002596
4,2,13045,0.4795121,0.9902161
5,2,13046,0.59314317,0.99371666
4,2,13047,0.72971016,0.97806805
4,2,13048,0.72034794,0.99160546
1,1,13049,0.8540669,0.93341374
3,2,13050,0.8082108,0.9851082
4,2,13051,0.73809475,0.9713498
5,2,13052,0.45353684,0.9919797
3,2,13053,0.76922506,0.92850053
5,2,13054,0.42594022,0.9936701
3,2,13055,0.85408074,0.9678937
7,2,13056,0.6131383,0.9401154
2,1,13057,0.7083304,0.9756974
4,1,13058,0.24947837,0.5842019
6,0,13059,0.6126098,0.6624064
4,2,13060,0.6546176,0.98414814
4,2,13061,0.90273076,0.9926823
2,0,13062,0.49785247,0.73003954
6,2,13063,0.6865081,0.5399457
4,2,13064,0.52165556,0.90140605
5,2,13065,0.4525002,0.9848144
7,2,13066,0.47084382,0.9934202
5,0,13067,0.68169224,0.33333334
2,2,13068,0.8540081,0.9884475
7,2,13069,0.7161888,0.9875804
4,2,13070,0.51142687,0.9254212
4,2,13071,0.6724725,0.9903746
5,0,13072,0.52760035,0.76967907
4,2,13073,0.6684939,0.8661523
7,2,13074,0.801491,0.66638
4,2,13075,0.511398,0.9529283
5,2,13076,0.64074534,0.99137163
0,2,13077,0.47773215,0.97727615
5,2,13078,0.46159878,0.6653925
3,2,13079,0.6809454,0.9297078
4,0,13080,0.28339458,0.33333334
0,0,13081,0.7810952,0.5207595
4,0,13082,0.5624687,0.6427593
3,2,13083,0.62499255,0.54554796
1,2,13084,0.37866974,0.9696946
2,0,13085,0.49137086,0.5949056
5,0,13086,0.383116,0.84252447
4,2,13087,0.8748666,0.988315
5,2,13088,0.56246877,0.99683374
2,0,13089,0.70823526,0.33333334
5,2,13090,0.6406168,0.9935606
0,2,13091,0.5314806,0.4736264
4,2,13092,0.79186255,0.9109965
4,2,13093,0.5963877,0.99558085
4,2,13094,0.51087457,0.99302703
2,0,13095,0.3546213,0.78880215
4,2,13096,0.69747263,0.9847898
2,1,13097,0.501109,0.90027136
5,2,13098,0.2789146,0.98978287
6,0,13099,0.5308645,0.52595973
2,2,13100,0.76399004,0.8758762
2,2,13101,0.30326432,0.99132484
4,2,13102,0.7294704,0.6985416
1,1,13103,0.63530415,0.9338028
3,2,13104,0.687607,0.9939443
2,2,13105,0.5358841,0.9924102
5,2,13106,0.4564905,0.93370944
0,2,13107,0.2997811,0.9735996
3,2,13108,0.30704764,0.894165
2,2,13109,0.88341933,0.99193007
4,2,13110,0.5685766,0.9663505
0,0,13111,0.53246254,0.96249
1,1,13112,0.82498884,0.9451423
2,0,13113,0.62358934,0.4583705
7,2,13114,0.6249887,0.9937871
6,2,13115,0.5037763,0.8241333
4,1,13116,0.26186603,0.5446377
2,2,13117,0.44641882,0.98880666
5,2,13118,0.82491916,0.97007203
4,2,13119,0.41255453,0.83247113
2,2,13120,0.61199445,0.9519735
3,2,13121,0.4303987,0.97372967
6,1,13122,0.88383305,0.7683879
2,2,13123,0.30358702,0.7919967
5,2,13124,0.5062024,0.9469422
6,2,13125,0.66792166,0.94431484
4,2,13126,0.8748962,0.9931569
4,2,13127,0.5612132,0.8462544
5,2,13128,0.8022415,0.9910693
2,2,13129,0.4485932,0.99526
3,0,13130,0.55701596,0.7773252
1,1,13131,0.8249435,0.36852556
1,0,13132,0.6776052,0.33333334
4,2,13133,0.8905693,0.99062026
7,2,13134,0.69682884,0.6663103
4,2,13135,0.45805445,0.884214
2,0,13136,0.87487704,0.7071523
4,2,13137,0.5707216,0.98264945
4,2,13138,0.80761313,0.99022824
4,2,13139,0.62760466,0.9581553
2,1,13140,0.8540956,0.94132835
4,2,13141,0.3856804,0.94405514
2,2,13142,0.47590736,0.8886572
2,2,13143,0.51103616,0.9642166
4,2,13144,0.500727,0.81795806
0,0,13145,0.43500385,0.73136973
6,0,13146,0.5059009,0.5578076
3,2,13147,0.7811247,0.9937564
0,2,13148,0.34023243,0.9540851
3,2,13149,0.70764476,0.98982644
4,2,13150,0.8540364,0.9857
0,2,13151,0.65690416,0.9934909
7,2,13152,0.8624411,0.7810035
4,2,13153,0.7646288,0.98741496
1,2,13154,0.33236703,0.6584995
0,2,13155,0.3907754,0.9322068
6,1,13156,0.88383347,0.73462033
5,2,13157,0.58383393,0.98645586
4,2,13158,0.8937475,0.9886941
4,2,13159,0.35556597,0.9912238
0,0,13160,0.8249838,0.5384556
6,2,13161,0.30052307,0.6097124
2,2,13162,0.6623129,0.9944844
5,2,13163,0.50132245,0.9905363
3,2,13164,0.64409703,0.94294554
4,2,13165,0.82489,0.8211636
7,2,13166,0.8246962,0.937806
6,2,13167,0.6130887,0.5422377
1,1,13168,0.38360468,0.9281508
1,0,13169,0.55956316,0.7009033
5,2,13170,0.90662825,0.98804057
5,2,13171,0.87486243,0.6393723
5,2,13172,0.5184475,0.93504083
4,2,13173,0.8248982,0.9946986
3,2,13174,0.5205831,0.9887704
4,2,13175,0.49758336,0.8321851
1,2,13176,0.8248407,0.99259317
4,2,13177,0.7355034,0.99280727
6,2,13178,0.5620235,0.7378441
3,2,13179,0.8054376,0.9896844
4,2,13180,0.68707734,0.8745434
2,0,13181,0.62501925,0.33333334
4,2,13182,0.5097442,0.9664024
1,0,13183,0.82486564,0.33333334
4,2,13184,0.50939935,0.9072583
6,2,13185,0.73730916,0.6949921
4,2,13186,0.48900422,0.9914671
2,2,13187,0.63282585,0.9218988
3,2,13188,0.766106,0.9858196
4,2,13189,0.7085874,0.9677964
0,0,13190,0.8249385,0.9376671
7,2,13191,0.5236601,0.73903245
5,2,13192,0.57382417,0.9908015
0,2,13193,0.33397248,0.9921161
3,2,13194,0.48487225,0.94234484
3,2,13195,0.7808906,0.99344134
4,2,13196,0.7168094,0.99138165
7,2,13197,0.43475,0.98865676
5,2,13198,0.5098531,0.935364
0,0,13199,0.7283974,0.5025996
2,0,13200,0.70820844,0.7788539
4,2,13201,0.50328505,0.7951737
5,2,13202,0.5624325,0.99422956
5,2,13203,0.6959756,0.5961649
4,2,13204,0.5027456,0.87537014
4,2,13205,0.60155404,0.9933786
4,2,13206,0.7977452,0.99167323
2,1,13207,0.7083304,0.975704
2,2,13208,0.5670876,0.9896296
6,1,13209,0.8838334,0.81730354
2,2,13210,0.87475127,0.8228952
6,0,13211,0.5620718,0.76385814
1,2,13212,0.6247128,0.9894332
1,2,13213,0.5248283,0.99173325
0,2,13214,0.3891318,0.9948602
2,2,13215,0.31346148,0.9879666
6,0,13216,0.8384353,0.33333334
5,2,13217,0.455047,0.99515784
5,2,13218,0.35894638,0.7610421
5,2,13219,0.7820102,0.9962822
3,2,13220,0.7338692,0.992483
4,2,13221,0.6836133,0.9927886
5,2,13222,0.60150915,0.9920848
6,2,13223,0.4556089,0.9971628
0,2,13224,0.53125393,0.947462
4,0,13225,0.45951557,0.4984361
2,1,13226,0.85413307,0.9525036
0,0,13227,0.70832205,0.89828664
7,2,13228,0.90275687,0.9880552
4,2,13229,0.85381883,0.90374625
4,2,13230,0.69117635,0.9909893
6,2,13231,0.56246096,0.7711659
4,2,13232,0.7656013,0.9933013
2,1,13233,0.7083304,0.9757013
5,2,13234,0.5380909,0.9928653
4,2,13235,0.46413067,0.9909083
2,0,13236,0.87490624,0.58271694
7,2,13237,0.35009286,0.9461598
2,2,13238,0.45383182,0.88399255
4,2,13239,0.8358282,0.99736875
3,2,13240,0.8248557,0.9948271
4,2,13241,0.70821965,0.7777436
4,2,13242,0.58925617,0.9859689
4,2,13243,0.65698993,0.9918263
5,2,13244,0.6962426,0.9936226
7,2,13245,0.78107154,0.9870448
2,1,13246,0.87496847,0.94397634
4,2,13247,0.7789839,0.99363035
4,2,13248,0.44913068,0.9916602
5,2,13249,0.48345587,0.9479651
2,2,13250,0.455178,0.9882211
4,2,13251,0.71146727,0.9962991
3,2,13252,0.32946056,0.99180955
4,2,13253,0.854049,0.9906616
4,2,13254,0.781194,0.9917011
0,2,13255,0.47827536,0.9883911
4,2,13256,0.59965277,0.9484718
4,2,13257,0.8749124,0.99253416
5,0,13258,0.6130965,0.33333334
2,2,13259,0.34448075,0.97541815
4,2,13260,0.70814425,0.9844214
7,2,13261,0.8541457,0.99060994
3,2,13262,0.7523296,0.9927267
6,2,13263,0.78118503,0.94745743
4,2,13264,0.6550172,0.9921592
2,1,13265,0.50084436,0.94107556
4,2,13266,0.54883945,0.98195916
5,2,13267,0.7810672,0.9715533
6,2,13268,0.37568843,0.9895531
3,2,13269,0.5311779,0.49847063
0,0,13270,0.38432008,0.74739224
0,0,13271,0.125,0.6216758
6,0,13272,0.49672654,0.65387905
1,0,13273,0.5219874,0.98135173
7,2,13274,0.82491964,0.99301386
1,0,13275,0.64848363,0.66019607
1,2,13276,0.5807064,0.79032016
5,2,13277,0.6266133,0.9912196
4,2,13278,0.42262712,0.9947671
4,2,13279,0.46793827,0.99687207
3,2,13280,0.874858,0.99082714
4,2,13281,0.42769608,0.9897706
4,2,13282,0.83256394,0.99444056
7,2,13283,0.58433807,0.9935356
4,2,13284,0.75667274,0.90368676
6,0,13285,0.84658176,0.33333334
0,0,13286,0.53119457,0.44026777
5,2,13287,0.5021421,0.97621924
6,1,13288,0.884384,0.80765563
6,2,13289,0.6199489,0.99004185
3,2,13290,0.5452141,0.97349507
6,0,13291,0.82496583,0.9131292
3,2,13292,0.482306,0.5366973
4,2,13293,0.50373983,0.9924061
4,2,13294,0.85409224,0.96267563
6,2,13295,0.45822924,0.9904614
4,2,13296,0.4181563,0.90748125
3,2,13297,0.7811484,0.90451217
1,0,13298,0.5191557,0.33333334
3,2,13299,0.8540608,0.99092364
2,2,13300,0.78117853,0.99467117
0,2,13301,0.58670825,0.98081833
6,2,13302,0.8248969,0.6965181
1,0,13303,0.89059526,0.9813514
2,2,13304,0.29319096,0.99156004
2,2,13305,0.65400326,0.9664002
7,2,13306,0.83945984,0.9899844
5,2,13307,0.6874586,0.9084543
7,2,13308,0.7809784,0.9895565
5,2,13309,0.44142005,0.94962525
6,1,13310,0.8838333,0.82350904
1,1,13311,0.85414076,0.94465965
3,2,13312,0.5620083,0.50946796
5,2,13313,0.3916018,0.99468255
7,2,13314,0.3759489,0.9864337
1,2,13315,0.5892105,0.97483754
4,2,13316,0.8905568,0.9735837
6,0,13317,0.7006919,0.36996478
5,2,13318,0.3565771,0.9944163
0,0,13319,0.39075407,0.33333334
5,2,13320,0.89055455,0.9942498
4,2,13321,0.32823035,0.95378053
3,2,13322,0.756463,0.8071508
4,2,13323,0.37743172,0.9617956
7,2,13324,0.70002896,0.9782798
6,0,13325,0.8905905,0.7354269
5,0,13326,0.62862796,0.8418148
1,2,13327,0.6093314,0.8904736
6,2,13328,0.5388964,0.99352604
4,2,13329,0.85954,0.9925328
4,2,13330,0.8304183,0.99446464
1,1,13331,0.45065713,0.9479554
4,2,13332,0.7568668,0.9915008
7,2,13333,0.5207363,0.98444206
3,2,13334,0.8248043,0.9924847
5,2,13335,0.49686414,0.9917922
4,2,13336,0.8541119,0.9945747
3,2,13337,0.6764183,0.9906526
4,2,13338,0.8790126,0.993342
2,2,13339,0.51256084,0.8712577
2,1,13340,0.85414916,0.3658564
4,2,13341,0.4018099,0.9896808
7,0,13342,0.90275615,0.96158606
3,2,13343,0.34613466,0.9937344
5,2,13344,0.7811984,0.9898776
5,0,13345,0.70819706,0.76970816
4,2,13346,0.5190446,0.9947648
7,2,13347,0.5393779,0.9931371
5,2,13348,0.5428394,0.99078846
4,2,13349,0.4848248,0.9934334
4,2,13350,0.48853314,0.86613584
6,0,13351,0.41999236,0.54553837
3,2,13352,0.4293103,0.9945308
2,2,13353,0.82472193,0.9915964
0,0,13354,0.90276575,0.33333334
0,2,13355,0.86438024,0.54551923
2,0,13356,0.46952292,0.5187463
0,2,13357,0.6052239,0.98064995
2,0,13358,0.8532741,0.33333334
5,2,13359,0.59246,0.9936984
2,2,13360,0.36718047,0.99352336
7,2,13361,0.5312276,0.9821821
4,2,13362,0.9204216,0.9904145
6,2,13363,0.37510028,0.84757835
5,2,13364,0.48323762,0.990262
7,2,13365,0.72660726,0.95732236
4,2,13366,0.7655729,0.6905125
4,2,13367,0.57727885,0.98666316
3,2,13368,0.4216211,0.81395346
4,2,13369,0.37506267,0.99213535
4,2,13370,0.7002125,0.99222434
2,2,13371,0.5765767,0.8062916
2,0,13372,0.6718517,0.7835763
4,2,13373,0.8749391,0.9593851
4,2,13374,0.8540302,0.9313168
5,2,13375,0.78104705,0.99125713
2,2,13376,0.45748246,0.99264544
5,2,13377,0.7652197,0.91068107
3,2,13378,0.5084839,0.92411715
3,2,13379,0.85407144,0.98666793
2,2,13380,0.5753482,0.9740149
5,2,13381,0.47404,0.49202633
2,2,13382,0.62779856,0.9959037
2,1,13383,0.8749679,0.9439936
4,2,13384,0.7513409,0.9897601
6,2,13385,0.838725,0.39054734
0,2,13386,0.52392465,0.9720358
4,2,13387,0.7811952,0.9930016
4,2,13388,0.38534623,0.99178207
2,2,13389,0.87489116,0.8740166
7,2,13390,0.60878277,0.8716785
4,2,13391,0.6170684,0.7759367
5,2,13392,0.9024987,0.98605883
5,2,13393,0.2918168,0.99453014
2,2,13394,0.85879904,0.97260857
4,2,13395,0.87490857,0.9910037
1,2,13396,0.5312359,0.9893782
6,0,13397,0.8249841,0.8577475
2,0,13398,0.78114176,0.9042577
2,1,13399,0.8541224,0.9482861
7,0,13400,0.63563395,0.509474
1,2,13401,0.38436943,0.9940814
7,2,13402,0.7574779,0.9937784
5,2,13403,0.6857363,0.9660274
2,2,13404,0.5544198,0.98823935
6,0,13405,0.7080551,0.9778348
0,2,13406,0.30555508,0.8839781
3,2,13407,0.46435937,0.9696039
1,2,13408,0.78104883,0.98959804
0,0,13409,0.7082423,0.63809633
3,0,13410,0.82482976,0.696662
7,2,13411,0.3728805,0.83824265
3,2,13412,0.7695351,0.99323773
7,0,13413,0.8249227,0.791185
3,2,13414,0.5998426,0.96360767
5,2,13415,0.59089947,0.9874878
4,2,13416,0.58475935,0.7250961
7,2,13417,0.6182729,0.8627721
4,2,13418,0.35200635,0.9868388
3,2,13419,0.63766044,0.983931
7,2,13420,0.52076185,0.84488505
7,1,13421,0.72733045,0.6660127
4,2,13422,0.6442469,0.9825195
6,2,13423,0.7810319,0.9929682
4,2,13424,0.4764755,0.98367095
4,2,13425,0.61749935,0.9873851
0,0,13426,0.76549,0.33333334
7,2,13427,0.71711785,0.98758173
6,0,13428,0.31162956,0.7158529
5,2,13429,0.6373163,0.96662754
6,2,13430,0.44320193,0.50610363
6,2,13431,0.4317673,0.8336005
6,1,13432,0.88383365,0.7601867
4,2,13433,0.780722,0.82152915
4,2,13434,0.6250249,0.99128
1,2,13435,0.6782172,0.93994355
2,0,13436,0.8904815,0.659732
5,2,13437,0.7142553,0.7498612
4,2,13438,0.7722854,0.9651846
4,2,13439,0.5033648,0.9794144
7,2,13440,0.630883,0.98419464
4,2,13441,0.56578183,0.9228783
4,2,13442,0.60451204,0.97644264
5,2,13443,0.52608764,0.99109596
0,0,13444,0.7194739,0.33333334
2,2,13445,0.36673313,0.99106884
4,2,13446,0.531343,0.90425444
2,2,13447,0.76549894,0.5318579
2,2,13448,0.58868265,0.94895977
6,2,13449,0.39570412,0.9431032
2,0,13450,0.6251009,0.6387678
7,0,13451,0.4716848,0.33333334
4,2,13452,0.824931,0.9900376
3,2,13453,0.6195186,0.99199927
3,2,13454,0.32209885,0.99201566
5,2,13455,0.62556297,0.9847724
5,2,13456,0.8540619,0.9921413
0,2,13457,0.5260935,0.94959044
7,0,13458,0.5808362,0.6482056
4,0,13459,0.3274256,0.5433642
7,2,13460,0.53718024,0.91224205
6,1,13461,0.3543258,0.90429014
2,0,13462,0.77412724,0.8781292
4,2,13463,0.603278,0.975227
4,2,13464,0.59643525,0.99256206
2,2,13465,0.39578637,0.44897342
2,2,13466,0.53117037,0.9887578
1,2,13467,0.5190247,0.9938338
7,2,13468,0.8372555,0.9544624
2,2,13469,0.79519206,0.89284307
0,0,13470,0.9027378,0.33333334
6,2,13471,0.6051688,0.5247968
3,2,13472,0.60956097,0.98954535
7,2,13473,0.44661674,0.663286
4,2,13474,0.56031466,0.9834385
5,0,13475,0.45409462,0.7696801
2,2,13476,0.8748749,0.9953572
7,2,13477,0.82483983,0.98752904
5,2,13478,0.37197888,0.9914046
4,2,13479,0.7082764,0.77611434
5,2,13480,0.85406727,0.9895815
2,2,13481,0.6253836,0.8503868
2,1,13482,0.8541329,0.95230687
3,2,13483,0.91516757,0.96337163
4,2,13484,0.5183098,0.9927881
3,2,13485,0.53691053,0.95279306
5,2,13486,0.35340533,0.987851
7,2,13487,0.37627372,0.99028283
5,2,13488,0.8248441,0.9712218
6,0,13489,0.85413504,0.33333334
5,2,13490,0.7295212,0.9053607
5,2,13491,0.48595726,0.9887625
4,2,13492,0.82495075,0.9843241
5,2,13493,0.82485104,0.9899911
4,2,13494,0.43100116,0.98938614
7,2,13495,0.92042357,0.97282016
5,2,13496,0.65709305,0.9874784
4,2,13497,0.7407762,0.9738152
4,2,13498,0.44329488,0.9892672
4,2,13499,0.5422796,0.98825866
6,2,13500,0.3751943,0.9811984
5,2,13501,0.78098667,0.94663954
7,2,13502,0.66401285,0.9920348
2,1,13503,0.7083304,0.9757002
5,2,13504,0.52791625,0.99121124
0,2,13505,0.39066237,0.9587787
4,2,13506,0.42494857,0.98989713
6,1,13507,0.39490208,0.9479531
4,2,13508,0.9143098,0.99308956
6,1,13509,0.6877108,0.60781723
3,2,13510,0.4156662,0.9941186
4,2,13511,0.7811227,0.83076125
4,2,13512,0.75209063,0.78098327
0,0,13513,0.62724435,0.805753
4,2,13514,0.6249871,0.99289405
5,2,13515,0.8905941,0.99038196
6,2,13516,0.70806366,0.9982389
6,0,13517,0.874952,0.5310052
5,2,13518,0.78123343,0.99796325
7,2,13519,0.37102804,0.9793812
4,2,13520,0.8249756,0.9946079
2,0,13521,0.82496583,0.5043502
7,0,13522,0.8247914,0.92326915
3,2,13523,0.44082627,0.9748534
2,2,13524,0.42755684,0.9959886
7,0,13525,0.77968735,0.7027973
3,2,13526,0.43338624,0.9126256
1,2,13527,0.8539613,0.991253
2,2,13528,0.5025477,0.75214136
0,0,13529,0.70832205,0.6523965
5,2,13530,0.5032514,0.9868274
3,0,13531,0.3938823,0.7197062
3,2,13532,0.25441197,0.5853735
7,0,13533,0.82478136,0.9742977
4,2,13534,0.5777175,0.9868859
2,0,13535,0.87490064,0.9536727
5,2,13536,0.44154438,0.99443907
3,2,13537,0.56234324,0.83376086
3,2,13538,0.32770613,0.9579124
2,2,13539,0.73204774,0.97637415
3,0,13540,0.70832264,0.33333334
2,0,13541,0.83498764,0.56505924
4,2,13542,0.46532172,0.9945607
7,1,13543,0.4554581,0.69822794
4,2,13544,0.61706597,0.77593744
5,2,13545,0.4522546,0.99047697
0,2,13546,0.82496524,0.6663732
4,2,13547,0.48945957,0.96998245
2,2,13548,0.4846437,0.90050584
5,0,13549,0.82491815,0.91585916
3,2,13550,0.88922185,0.98949397
0,1,13551,0.5482108,0.45420888
4,2,13552,0.40260917,0.9917801
0,0,13553,0.47417733,0.75563073
4,2,13554,0.53171253,0.990302
4,0,13555,0.66822946,0.33333334
4,2,13556,0.48911026,0.9680028
3,2,13557,0.6219191,0.85124063
7,2,13558,0.50546914,0.7155467
6,2,13559,0.31259015,0.9963251
0,0,13560,0.4262665,0.7517642
5,2,13561,0.52077144,0.9922908
5,2,13562,0.46002522,0.9738944
4,2,13563,0.854081,0.9885528
2,0,13564,0.55685866,0.8224585
4,2,13565,0.6175623,0.9930636
6,0,13566,0.7811271,0.76289
4,2,13567,0.4372249,0.97942024
2,2,13568,0.8904464,0.99446017
2,0,13569,0.85259867,0.56669563
1,2,13570,0.45700398,0.771607
6,0,13571,0.68753356,0.33333334
3,2,13572,0.4561125,0.9924433
2,2,13573,0.56982434,0.7770842
5,2,13574,0.6337327,0.93878806
6,0,13575,0.12501748,0.33333334
2,1,13576,0.5574217,0.9354836
2,0,13577,0.62522817,0.9813518
0,0,13578,0.78115106,0.33333334
4,2,13579,0.66019416,0.99160075
4,0,13580,0.31724563,0.33333334
2,2,13581,0.7047771,0.99224716
4,2,13582,0.70358664,0.98312896
4,2,13583,0.7615818,0.99498296
6,2,13584,0.6213542,0.94511926
5,2,13585,0.3726078,0.8648165
5,0,13586,0.82490915,0.83279675
2,0,13587,0.46373042,0.89289546
6,1,13588,0.6251551,0.6092178
7,2,13589,0.5660671,0.9720774
3,2,13590,0.61458206,0.98249507
7,2,13591,0.45362267,0.99229664
2,0,13592,0.6072134,0.47184324
2,2,13593,0.61021304,0.965641
4,2,13594,0.58925647,0.98331994
2,2,13595,0.50097346,0.97501075
4,2,13596,0.8249467,0.9910189
3,2,13597,0.49129102,0.9952893
5,0,13598,0.38755473,0.64979786
7,2,13599,0.4738569,0.8739189
4,2,13600,0.4870918,0.9927931
5,2,13601,0.42071217,0.98938304
2,2,13602,0.5312305,0.8259251
4,2,13603,0.36674762,0.9943832
1,2,13604,0.5621136,0.79969317
3,2,13605,0.71516097,0.98600125
7,2,13606,0.28190804,0.9931099
6,2,13607,0.52124333,0.99464726
0,0,13608,0.7964283,0.33333334
2,2,13609,0.5937121,0.9936207
3,2,13610,0.2852115,0.9953085
2,2,13611,0.55826974,0.9762135
1,2,13612,0.5206769,0.9930059
6,2,13613,0.37894928,0.9911068
2,2,13614,0.8247206,0.8318954
5,2,13615,0.912452,0.9976732
2,0,13616,0.8246787,0.33333334
4,2,13617,0.52053106,0.98114187
2,2,13618,0.87492794,0.9927769
5,2,13619,0.81158084,0.9928356
5,2,13620,0.4340922,0.96750325
4,2,13621,0.3535636,0.6663103
7,2,13622,0.71365803,0.98297924
0,0,13623,0.7081226,0.66663593
2,1,13624,0.8540816,0.87751263
2,0,13625,0.854106,0.5422791
3,2,13626,0.44767386,0.9941285
4,2,13627,0.41330442,0.99294543
1,2,13628,0.35670602,0.9789903
3,2,13629,0.88777846,0.9929575
7,2,13630,0.6802536,0.5300036
2,1,13631,0.82488704,0.6049093
0,0,13632,0.79037046,0.33333334
6,0,13633,0.8843847,0.33333334
3,2,13634,0.6940033,0.8602934
4,2,13635,0.6395377,0.99014676
6,2,13636,0.4426562,0.99210405
4,2,13637,0.6230326,0.9913489
0,2,13638,0.5433295,0.9748339
2,2,13639,0.85413355,0.63062173
0,0,13640,0.8249471,0.83391845
2,2,13641,0.31569982,0.98275673
4,2,13642,0.567037,0.9919013
2,2,13643,0.8739706,0.9618082
4,2,13644,0.40577167,0.8996676
4,2,13645,0.73271835,0.99452406
4,2,13646,0.8248539,0.98698115
3,2,13647,0.78087944,0.84114695
4,2,13648,0.35192785,0.9918189
2,1,13649,0.8541261,0.94850636
2,0,13650,0.46370444,0.8929068
2,0,13651,0.6523695,0.5231775
3,2,13652,0.33692625,0.96828324
6,1,13653,0.12501775,0.6479374
4,0,13654,0.7296889,0.5181672
5,2,13655,0.9124906,0.6078743
3,2,13656,0.5441796,0.9927981
3,2,13657,0.9124639,0.98674107
7,2,13658,0.46859398,0.9899792
6,0,13659,0.8249846,0.88281476
4,2,13660,0.5622216,0.9820125
4,2,13661,0.7025276,0.99224955
6,1,13662,0.8838337,0.8845917
3,2,13663,0.6273263,0.9700491
3,2,13664,0.53612834,0.993437
0,0,13665,0.4715694,0.71791714
6,2,13666,0.35790366,0.99044335
2,0,13667,0.65250766,0.6101433
3,2,13668,0.6582601,0.9597034
4,2,13669,0.5317816,0.99173987
3,2,13670,0.5312418,0.9921031
5,2,13671,0.88191247,0.99371386
4,2,13672,0.781151,0.9851749
6,0,13673,0.82498455,0.8828334
2,2,13674,0.62500966,0.9903436
4,2,13675,0.4831075,0.9918067
7,0,13676,0.5308884,0.33333334
6,2,13677,0.358456,0.8549919
6,2,13678,0.39993727,0.9723466
7,2,13679,0.31411296,0.9855311
2,0,13680,0.7020408,0.5476818
5,2,13681,0.5675831,0.96849483
4,2,13682,0.63541734,0.9690292
6,2,13683,0.32505128,0.9926193
4,2,13684,0.5800855,0.99419135
4,2,13685,0.57127815,0.9923091
0,2,13686,0.37536773,0.9893232
6,0,13687,0.5280784,0.33333334
4,2,13688,0.36890605,0.97850966
0,0,13689,0.7811947,0.8087875
2,0,13690,0.589156,0.718196
4,2,13691,0.39836523,0.919749
6,0,13692,0.6987456,0.6047708
4,2,13693,0.49777693,0.8647327
3,2,13694,0.85400397,0.9925624
2,2,13695,0.35408458,0.9905162
0,2,13696,0.55895334,0.98696333
1,2,13697,0.8245808,0.5335026
1,0,13698,0.82495505,0.811265
3,2,13699,0.5605207,0.8447043
2,2,13700,0.4389569,0.93693554
5,2,13701,0.24565366,0.9921885
2,2,13702,0.593794,0.9649514
6,2,13703,0.8540473,0.9941644
6,2,13704,0.46842676,0.7153026
5,2,13705,0.51775074,0.98558563
0,0,13706,0.49470055,0.6224828
1,2,13707,0.35476348,0.97422206
4,1,13708,0.52063656,0.5557353
4,2,13709,0.8231358,0.9927419
3,2,13710,0.6014902,0.99142617
5,2,13711,0.5228895,0.93034875
2,0,13712,0.4840415,0.83404
7,2,13713,0.33525568,0.9679661
2,0,13714,0.75729007,0.34479928
4,2,13715,0.6139819,0.9264105
6,2,13716,0.4144806,0.9908426
7,2,13717,0.53747267,0.82005006
4,2,13718,0.5042453,0.99296594
7,2,13719,0.4851841,0.9812481
4,2,13720,0.8323067,0.99131495
4,2,13721,0.7249366,0.8279292
2,1,13722,0.87495106,0.9523013
2,0,13723,0.6411417,0.59362566
3,2,13724,0.46187663,0.9929538
7,2,13725,0.6849691,0.94573414
0,2,13726,0.27917495,0.9822804
5,2,13727,0.4107033,0.87298995
4,2,13728,0.7951498,0.9748535
0,2,13729,0.44852528,0.8457502
4,2,13730,0.60505813,0.9972495
0,2,13731,0.50233245,0.5466534
7,2,13732,0.7014017,0.9920744
3,2,13733,0.7775996,0.9079948
5,2,13734,0.39593893,0.9940634
4,2,13735,0.687435,0.9848136
3,2,13736,0.72932905,0.9907125
3,2,13737,0.5607295,0.8447096
0,2,13738,0.22914155,0.8624675
7,2,13739,0.8748192,0.9926753
4,2,13740,0.6734124,0.9799536
4,2,13741,0.3236806,0.9702891
0,2,13742,0.50706416,0.9768224
4,2,13743,0.8195195,0.9937207
0,2,13744,0.42463714,0.994372
4,2,13745,0.46418676,0.99188614
4,2,13746,0.47821358,0.98975664
4,2,13747,0.4252134,0.9915758
6,2,13748,0.85394603,0.9302387
